"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","X","X.1","X.2","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"1024","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3-G_01 (500-1mm)_S1-_A_8","Basin II","SUB-2-3","SUB-2-3-S1",8,"black","","Non-Fiber",2.147,0.69,NA,2.147,2039.65,2147,2254.35,655.5,690,724.5,21.47,355.735,690,"","",1.2e-09,1.45e-09,1.7e-09,28705187.6,526996501,1126960837,0.0344,0.764,1.92,NA,NA,NA,0.002147,0.00069,0.000355735,0.292271204247442,0.000807735636446871,1026,1450,0.413255360623782,11.2191943325896,NA,0.0347319351375071,22.8083103522974,3.61940782620362,0.0347319351375071
"1025","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2_01 (500um-1mm)_S1-0_A_59","Basin I/III","SUB-1-2","SUB-1-2-S1",59,"black","","Non-Fiber",1.127,0.821,NA,1.127,1070.65,1127,1183.35,779.95,821,862.05,11.27,569.135,862.05,"","",1.2e-09,1.45e-09,1.7e-09,9411052.58,526601834,879383125,0.0113,0.764,1.49,NA,NA,NA,0.001127,0.000821,0.000569135,0.591673008377832,0.000807533948695887,1026,1450,0.413255360623782,11.2163929530656,NA,0.0530175499965049,34.8077004055766,1.55291512435675,0.0530175499965049
"1026","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2-G_01 (500-1mm)_S1-_B_49","Basin II","SUB-2-2","SUB-2-2-S1",49,"black","","Non-Fiber",1.087,0.879,NA,1.087,1032.65,1087,1141.35,835.05,879,922.95,10.87,548.935,922.95,"","",1.2e-09,1.45e-09,1.7e-09,9373357.34,524492571,972243820,0.0112,0.761,1.65,NA,NA,NA,0.001087,0.000879,0.000548935,0.561580103584299,0.000806454334446862,1026,1450,0.413255360623782,11.2013974501838,NA,0.0513278201709012,33.6532870362052,1.65462803645941,0.0513278201709012
"1027",NA,"film","","film","SUB-4-1-250um_S1_J_42","Lower Harbor","SUB-4-1","SUB-4-1-S1",42,"gray","","Non-Fiber",4.137,0.606,4.92,4.137,3930.15,4137,4343.85,575.7,606,636.3,4.137,208.9185,413.7,"","",1.02e-09,1.07e-09,1.43e-09,9360323.89,523763276,1143463389,0.00955,0.56,1.64,NA,NA,NA,0.004137,0.000606,0.0002089185,0.131946485364332,0.000806080375310554,1026,1070,0.0428849902534113,5.2613805472889,4.35,0.00552631244148267,3.62166829830385,14.8054133776403,0.00552631244148267
"1028",NA,"fragment","","fragment","SUB-3-3-500um_S1_A_44","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",44,"pink","","Non-Fiber",1.603,0.8,0,1.603,1522.85,1603,1683.15,760,800,840,16.03,408.015,800,"mineral","mineral",1.03e-09,1.08e-09,1.33e-09,18552577,523238436,1131076800,0.0191,0.565,1.5,NA,NA,NA,0.001603,8e-04,0.000408015,0.360300093506361,0.000805811039653801,1026,1080,0.0526315789473684,5.63120849646284,4.6,0.0114141586834313,7.47776835404,4.25794006569762,0.0114141586834313
"1029",NA,"fragment","","fragment","SUB-4-2-250um_S1_C_25","Lower Harbor","SUB-4-2","SUB-4-2-S1",25,"yellow","","Non-Fiber",1.096,0.862,0,1.096,1041.2,1096,1150.8,818.9,862,905.1,10.96,553.48,905.1,"","",1.03e-09,1.08e-09,1.33e-09,9344919.93,522901337,942742276,0.00963,0.565,1.25,NA,NA,NA,0.001096,0.000862,0.00055348,0.569433511800938,0.000805637953182551,1026,1080,0.0526315789473684,5.62999892503783,4.6,0.0150188423289917,9.83719462853683,2.45878833713298,0.0150188423289917
"1030",NA,"fragment","","fragment","UNB-2-00-05-500um_D_69","Upper Newport Bay","UNB-2","UNB-2-00-05",69,"black","","Non-Fiber",1.109,0.841,0,1.109,1053.55,1109,1164.45,798.95,841,883.05,11.09,560.045,883.05,"","",1.07599e-09,1.10533e-09,1.25876e-09,9334827.54,522336610,908011680,0.010044142,0.57735212,1.142970634,NA,NA,NA,0.001109,0.000841,0.000560045,0.57990807115173,0.000805347822432338,1026,1105.33,0.0773196881091617,6.39783616811169,4.6,0.0191199701686858,12.5188832035141,2.227957517768,0.0191199701686858
"1031",NA,"fragment","","fragment","SUB-3-7-500um_S1_A_10","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",10,"black","","Non-Fiber",1.14,0.794,0,1.14,1083,1140,1197,754.3,794,833.7,11.4,575.7,833.7,"organic matter","organic matter",1.03e-09,1.08e-09,1.33e-09,9312738.66,521100612,831981661,0.00959,0.563,1.11,NA,NA,NA,0.00114,0.000794,0.0005757,0.605108916648529,0.000804712092816994,1026,1080,0.0526315789473684,5.62352878191431,4.6,0.0155622097473724,10.1813807924106,2.2874528022891,0.0155622097473724
"1032","PP","fragment","poly(propylene)","fragment","SUB-2-5-G_01 (500-1mm)_S1-_A_45","Basin II","SUB-2-5","SUB-2-5-S1",45,"clear","","Non-Fiber",1.814,0.746,NA,1.814,1723.3,1814,1904.7,708.7,746,783.3,18.14,382.07,746,"poly(propylene)","poly(propylene)",9.98e-10,1e-09,1e-09,22154431.2,517033935,1112995826,0.0221,0.517,1.11,NA,NA,NA,0.001814,0.000746,0.00038207,0.328439122604746,0.00080261329525209,1026,1000,0.0253411306042884,4.39610381757538,4.6,0.00381280130806885,2.48797156261026,18.3000270936377,-0.00381280130806885
"1033","EPS","foam","polystyrene","foam","SUB-3-7-500um_S1_B_12","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",12,"white","","Non-Fiber",1.104,0.84,0,1.104,1048.8,1104,1159.2,798,840,882,11.04,557.52,882,"polystyrenes (polyphenylethylenes, -methylstyrene)","polystyrene",1.2e-11,3.1e-11,5e-11,9239844.1,517021747,901769501,0.000111,0.016,0.0451,NA,NA,NA,0.001104,0.00084,0.00055752,0.578943619263322,0.000802606988618083,1026,31,0.969785575048733,14.8142989757261,5,0.0562441585795369,36.7007762153496,3.21833725673692,-0.0562441585795369
"1034","PP","fragment","poly(propylene)","fragment","SUB-1-03_01 (500um-1000um)_S1-_A_48","Basin I/III","SUB-1-3","SUB-1-3-S1",48,"green","","Non-Fiber",2.129,0.686,NA,2.129,2022.55,2129,2235.45,651.7,686,720.3,21.29,353.645,686,"poly(propylene)","poly(propylene)",9.98e-10,1e-09,1e-09,28062260.3,516496401,1104593520,0.028,0.516,1.1,NA,NA,NA,0.002129,0.000686,0.000353645,0.292629182217938,0.000802335053105714,1026,1000,0.0253411306042884,4.39457981919518,4.6,0.00377880968545458,2.46493615419153,18.624278529991,-0.00377880968545458
"1035","tire wear","rubbery fragment","tire wear","TRWP","SUB-4-7-500um_S1_A_5","Lower Harbor","SUB-4-7","SUB-4-7-S1",5,"black","","Non-Fiber",1.191,0.719,0,1.191,1131.45,1191,1250.55,683.05,719,754.95,11.91,601.455,754.95,"","",1.2e-09,1.45e-09,1.7e-09,9204487.75,515043359,712750350,0.011,0.747,1.21,NA,NA,NA,0.001191,0.000719,0.000601455,0.649954288539235,0.000801581952375046,1026,1450,0.413255360623782,11.1337215933072,NA,0.0557609290874358,36.3389873204498,1.39352308494705,0.0557609290874358
"1036",NA,"fragment","","fragment","SUB-2-2-G_01 (>1mm)_S1-_A_40","Basin II","SUB-2-2","SUB-2-2-S1",40,"black","","Non-Fiber",2.974,0.573,NA,2.974,2825.3,2974,3122.7,544.35,573,601.65,29.74,301.37,573,"","",1.03e-09,1.08e-09,1.33e-09,45738694.1,513565220,1076536617,0.0471,0.555,1.43,NA,NA,NA,0.002974,0.000573,0.00030137,0.230861878438208,0.000800814389295861,1026,1080,0.0526315789473684,5.59629065770802,4.6,0.00869551963700239,5.66137987619206,7.29113149446596,0.00869551963700239
"1037","PE","fragment","poly(ethylene)","fragment","SUB-2-4-G_01 (500-1mm)_S1-_A_4","Basin II","SUB-2-4","SUB-2-4-S1",4,"pink","","Non-Fiber",1.234,0.665,NA,1.234,1172.3,1234,1295.7,631.75,665,698.25,12.34,623.17,698.25,"poly(ethylene)","poly(ethylene)",9.08e-10,1.01e-09,1.7e-09,9139010.48,511379534,631722503,0.0083,0.516,1.07,NA,NA,NA,0.001234,0.000665,0.00062317,0.687920315808637,0.00079967670984069,1026,1010,0.0155945419103314,3.72556017997554,4.6,0.00280470682145171,1.82346237646036,20.7357559096966,-0.00280470682145171
"1038",NA,"fragment","","fragment","SUB-2-3-G_01 (>1mm)_S1-_A_42","Basin II","SUB-2-3","SUB-2-3-S1",42,"black","","Non-Fiber",1.144,0.772,NA,1.144,1086.8,1144,1201.2,733.4,772,810.6,11.44,577.72,810.6,"","",1.03e-09,1.08e-09,1.33e-09,9118356.33,510223817,789275319,0.00939,0.551,1.05,NA,NA,NA,0.001144,0.000772,0.00057772,0.61474604049194,0.000799073832848454,1026,1080,0.0526315789473684,5.58412721519745,4.6,0.0156223254917974,10.1490987875908,2.25397807864447,0.0156223254917974
"1039","Poly(2-hydroxyethyl methacrylate)","fragment","poly(2-hydroxyethyl methacrylate)","fragment","SUB-1-03_01 (500um-1000um)_S1-_A_7","Basin I/III","SUB-1-3","SUB-1-3-S1",7,"blue","","Non-Fiber",1.147,0.765,NA,1.147,1089.65,1147,1204.35,726.75,765,803.25,11.47,579.235,803.25,"polyhydroxy(meth)acrylates","poly(2-hydroxyethyl methacrylate)",1.22e-09,1.25e-09,1.28e-09,9083128.99,508252647,777059341,0.0111,0.635,0.995,NA,NA,NA,0.001147,0.000765,0.000579235,0.618361396752307,0.000798043472507813,1026,1250,0.218323586744639,8.96079132356322,4.6,0.0367737506763344,23.8593916153484,1.68522967020524,0.0367737506763344
"1040","PP","fragment","poly(propylene)","fragment","UNB-3-00-05-1000um_C_1","Upper Newport Bay","UNB-3","UNB-3-00-05",1,"gray","","Non-Fiber",1.644,0.778,0,1.644,1561.8,1644,1726.2,739.1,778,816.9,16.44,397.22,778,"poly(propylene)","poly(propylene)",9.98e-10,1e-09,1e-09,18977125.7,508057091,1097083303,0.0189,0.508,1.1,NA,NA,NA,0.001644,0.000778,0.00039722,0.351229028123511,0.000797941107330243,1026,1000,0.0253411306042884,4.37051313364183,4.6,0.00380300940232633,2.46713620624357,18.2873076857609,-0.00380300940232633
"1041","tire wear","rubbery fragment","tire wear","TRWP","SUB-4-1-250um_S1_I_11","Lower Harbor","SUB-4-1","SUB-4-1-S1",11,"black","","Non-Fiber",1.156,0.749,0,1.156,1098.2,1156,1213.8,711.55,749,786.45,11.56,583.78,786.45,"","",1.2e-09,1.45e-09,1.7e-09,9033263.87,505462410,750739673,0.0108,0.733,1.28,NA,NA,NA,0.001156,0.000749,0.00058378,0.627378145765145,0.000796580409200188,1026,1450,0.413255360623782,11.0642517292705,NA,0.0543179408234582,35.1777296976113,1.45938294271556,0.0543179408234582
"1042","PP","fragment","poly(propylene)","fragment","UNB-3-00-05-500um_A_1","Upper Newport Bay","UNB-3","UNB-3-00-05",1,"clear","","Non-Fiber",2.857,0.58,0,2.857,2714.15,2857,2999.85,551,580,609,28.57,304.285,580,"poly(propylene)","poly(propylene)",9.98e-10,1e-09,1e-09,42726339.3,504218502,1059607017,0.0426,0.504,1.06,NA,NA,NA,0.002857,0.00058,0.000304285,0.236380380274264,0.000795926429243672,1026,1000,0.0253411306042884,4.35947826282677,4.6,0.00368833064607266,2.38669905772245,19.3930877652379,-0.00368833064607266
"1043",NA,"fragment","","fragment","SUB-4-1-500um_S1_B_11","Lower Harbor","SUB-4-1","SUB-4-1-S1",11,"translucent","","Non-Fiber",1.122,0.793,0,1.122,1065.9,1122,1178.1,753.35,793,832.65,11.22,566.61,832.65,"organic matter","organic matter",1.03e-09,1.08e-09,1.33e-09,9009612.48,504138981,816783825,0.00928,0.544,1.09,NA,NA,NA,0.001122,0.000793,0.00056661,0.600691121505249,0.000795884584802037,1026,1080,0.0526315789473684,5.56183995452151,4.6,0.0153578178695887,9.93743942975847,2.32297860700683,0.0153578178695887
"1044","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3-G_01 (500-1mm)_S1-_B_33","Basin II","SUB-2-3","SUB-2-3-S1",33,"black","","Non-Fiber",1.103,0.816,NA,1.103,1047.85,1103,1158.15,775.2,816,856.8,11.03,557.015,856.8,"","",1.2e-09,1.45e-09,1.7e-09,8959595.32,501340237,850205142,0.0108,0.727,1.45,NA,NA,NA,0.001103,0.000816,0.000557015,0.587129707042794,0.000794409057686956,1026,1450,0.413255360623782,11.0340923386331,NA,0.0520856096137436,33.6400650831746,1.58283237244478,0.0520856096137436
"1045",NA,"fiber","","fiber","SUB-3-7-1000um_S1_A_9","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",9,"gray","","Fiber",13.668,0.97,15.111,15.111,14355.45,15111,15866.55,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,2670000,3310000,4940000,0.00334,0.00417,0.00632,NA,NA,NA,0.015111,1.67e-05,1.67e-05,0.0332438743976179,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114745364264205,0.0155792486440018,37.8374982441855,0.00114745364264205
"1046",NA,"fiber","","fiber","SUB-3-6-1000um_S1_A_16","Middle Newport Bay","SUB-3-6","SUB-3-6-S1",16,"translucent","","Fiber",9.624,3.144,22.622,22.622,21490.9,22622,23753.1,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,4e+06,4960000,7390000,0.005,0.00624,0.00946,NA,NA,NA,0.022622,1.67e-05,1.67e-05,0.0271701938235804,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114780696970999,0.015584045848908,37.8142069504611,0.00114780696970999
"1047",NA,"fiber","","fiber","SUB-3-3-250um_S1_A_67","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",67,"blue","","Fiber",6.548,0.779,9.269,9.269,8805.55,9269,9732.45,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1640000,2030000,3030000,0.00205,0.00256,0.00388,NA,NA,NA,0.009269,1.67e-05,1.67e-05,0.0424464911006045,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114697568314141,0.015572759275172,37.8690395577714,0.00114697568314141
"1048",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_54","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",54,"orange","","Fiber",6.49,0.899,10.056,10.056,9553.2,10056,10558.8,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1780000,2200000,3290000,0.00222,0.00278,0.00421,NA,NA,NA,0.010056,1.67e-05,1.67e-05,0.0407516880577295,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114705943936386,0.0155738964531516,37.8635095010127,0.00114705943936386
"1049",NA,"fiber","","fiber","SUB-3-9-250um_S1_B_11","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",11,"gray","","Fiber",6.384,0.5,7.521,7.521,7144.95,7521,7897.05,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1330000,1650000,2460000,0.00166,0.00208,0.00315,NA,NA,NA,0.007521,1.67e-05,1.67e-05,0.0471216447964559,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114675304653161,0.0155697364854292,37.883745170338,0.00114675304653161
"1050",NA,"fiber","","fiber","SUB-3-7-250um_S1_A_61","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",61,"pink","","Fiber",6.184,0.596,7.9,7.9,7505,7900,8295,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1400000,1730000,2580000,0.00175,0.00218,0.00331,NA,NA,NA,0.0079,1.67e-05,1.67e-05,0.0459774297958565,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114680646120037,0.0155704617089807,37.8802162390965,0.00114680646120037
"1051",NA,"fiber","","fiber","SUB-3-3-250um_S1_C_3","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",3,"pink","","Fiber",6.059,0.364,6.445,6.445,6122.75,6445,6767.25,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1140000,1410000,2110000,0.00142,0.00178,0.0027,NA,NA,NA,0.006445,1.67e-05,1.67e-05,0.0509033980676458,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114658102862933,0.0155674009578128,37.8951131784434,0.00114658102862933
"1052",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_63","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",63,"gray","","Fiber",5.952,0.746,7.575,7.575,7196.25,7575,7953.75,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1340000,1660000,2480000,0.00167,0.00209,0.00317,NA,NA,NA,0.007575,1.67e-05,1.67e-05,0.046953386055174,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114676085971144,0.0155698425668138,37.8832289484901,0.00114676085971144
"1053",NA,"fiber","","fiber","SUB-3-6-PB_S1_A_2","Middle Newport Bay","SUB-3-6","SUB-3-6-S1",2,"translucent","","Fiber",5.862,0.928,6.468,6.468,6144.6,6468,6791.4,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1140000,1420000,2110000,0.00143,0.00179,0.00271,NA,NA,NA,0.006468,1.67e-05,1.67e-05,0.0508128120423988,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114658507180942,0.0155674558530223,37.8948459213493,0.00114658507180942
"1054",NA,"fiber","","fiber","SUB-3-3-500um_S1_A_8","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",8,"pink","","Fiber",5.549,0.422,6.215,6.215,5904.25,6215,6525.75,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1100000,1360000,2030000,0.00137,0.00172,0.0026,NA,NA,NA,0.006215,1.67e-05,1.67e-05,0.0518367385722571,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114653958084412,0.0155668382114608,37.8978530697266,0.00114653958084412
"1055",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_65","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",65,"gray","","Fiber",5.309,1.092,7.268,7.268,6904.6,7268,7631.4,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1280000,1590000,2380000,0.00161,0.00201,0.00304,NA,NA,NA,0.007268,1.67e-05,1.67e-05,0.0479347841686665,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114671548568514,0.0155692265129608,37.8862269870716,0.00114671548568514
"1056",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_5","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",5,"translucent","","Fiber",4.948,0.716,5.402,5.402,5131.9,5402,5672.1,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,955000,1180000,1770000,0.00119,0.00149,0.00226,NA,NA,NA,0.005402,1.67e-05,1.67e-05,0.0556007878720757,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114637614959168,0.0155646192668139,37.9086595316212,0.00114637614959168
"1057","PE","fragment","poly(ethylene)","fragment","SUB-2-3-G_01 (500-1mm)_S1-_A_30","Basin II","SUB-2-3","SUB-2-3-S1",30,"blue","","Non-Fiber",1.252,0.633,NA,1.252,1189.4,1252,1314.6,601.35,633,664.65,12.52,632.26,664.65,"poly(ethylene)","poly(ethylene)",9.08e-10,1.01e-09,1.7e-09,8954876.04,501076166,580737200,0.00813,0.506,0.987,NA,NA,NA,0.001252,0.000633,0.00063226,0.710218020505583,0.000794269553698398,1026,1010,0.0155945419103314,3.70036914294428,4.6,0.00279275699575395,1.80341614032973,20.772175557472,-0.00279275699575395
"1058",NA,"fiber","","fiber","SUB-3-3-250um_S1_A_13","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",13,"translucent","","Fiber",4.402,0.69,6.438,6.438,6116.1,6438,6759.9,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1140000,1410000,2100000,0.00142,0.00178,0.00269,NA,NA,NA,0.006438,1.67e-05,1.67e-05,0.0509310640339317,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114657979452496,0.0155673842020868,37.8951947541876,0.00114657979452496
"1059",NA,"fiber","","fiber","SUB-3-6-1000um_S1_A_8","Middle Newport Bay","SUB-3-6","SUB-3-6-S1",8,"pink","","Fiber",4.265,0.287,4.437,4.437,4215.15,4437,4658.85,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,784000,972000,1450000,0.00098,0.00122,0.00186,NA,NA,NA,0.004437,1.67e-05,1.67e-05,0.0613498522599985,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114613700986427,0.0155613724103523,37.9244803491617,0.00114613700986427
"1060",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_39","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",39,"translucent","","Fiber",4.199,1.287,5.801,5.801,5510.95,5801,6091.05,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1030000,1270000,1900000,0.00128,0.0016,0.00243,NA,NA,NA,0.005801,1.67e-05,1.67e-05,0.0536545803970791,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114645992631567,0.0155657567231477,37.9031194386857,0.00114645992631567
"1061",NA,"fiber","","fiber","SUB-3-9-500um_S1_A_58","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",58,"translucent","","Fiber",4.17,2.692,12.507,12.507,11881.65,12507,13132.35,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,2210000,2740000,4090000,0.00276,0.00345,0.00523,NA,NA,NA,0.012507,1.67e-05,1.67e-05,0.0365411036879718,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114727549461203,0.0155768298861958,37.8492499100202,0.00114727549461203
"1062",NA,"fiber","","fiber","SUB-3-3-500um_S1_A_31","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",31,"black","","Fiber",4.168,0.438,4.925,4.925,4678.75,4925,5171.25,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,870000,1080000,1610000,0.00109,0.00136,0.00206,NA,NA,NA,0.004925,1.67e-05,1.67e-05,0.0582311166315952,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.0011462652534301,0.0155631136034818,37.9159948812289,0.0011462652534301
"1063",NA,"fiber","","fiber","SUB-3-6-1000um_S1_A_2","Middle Newport Bay","SUB-3-6","SUB-3-6-S1",2,"blue","","Fiber",4.044,0.817,5.058,5.058,4805.1,5058,5310.9,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,894000,1110000,1650000,0.00112,0.0014,0.00212,NA,NA,NA,0.005058,1.67e-05,1.67e-05,0.0574604235695252,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114629747824651,0.015563551127412,37.913863115569,0.00114629747824651
"1064",NA,"fiber","","fiber","SUB-3-3-PB_S1_A_2","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",2,"blue","","Fiber",3.966,0.735,4.444,4.444,4221.8,4444,4666.2,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,785000,973000,1450000,0.000982,0.00123,0.00186,NA,NA,NA,0.004444,1.67e-05,1.67e-05,0.0613015153775072,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114613897191368,0.0155613990495598,37.9243505051506,0.00114613897191368
"1065",NA,"fiber","","fiber","SUB-3-3-250um_S1_B_42","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",42,"black","","Fiber",3.938,0.968,5.495,5.495,5220.25,5495,5769.75,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,971000,1200000,1800000,0.00121,0.00152,0.0023,NA,NA,NA,0.005495,1.67e-05,1.67e-05,0.0551282729515167,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114639635101699,0.0155648935463283,37.9073235151446,0.00114639635101699
"1066",NA,"fiber","","fiber","SUB-3-3-250um_S1_C_73","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",73,"translucent","","Fiber",3.922,0.478,4.259,4.259,4046.05,4259,4471.95,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,753000,933000,1390000,0.000941,0.00118,0.00178,NA,NA,NA,0.004259,1.67e-05,1.67e-05,0.0626187531125558,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114608578158317,0.0155606768719015,37.9278707574391,0.00114608578158317
"1067",NA,"fiber","","fiber","SUB-3-3-PB_S1_A_7","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",7,"black","","Fiber",3.863,0.611,5.1,5.1,4845,5100,5355,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,901000,1120000,1670000,0.00113,0.00141,0.00213,NA,NA,NA,0.0051,1.67e-05,1.67e-05,0.0572233326880003,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114630743572686,0.0155636863224704,37.9132044355406,0.00114630743572686
