"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","OS_Plastic_Not","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"41",NA,"fiber","","fiber","UNB-1-20-25-500um_A_10","Upper Newport Bay","UNB-1","UNB-1-20-25",10,"black","","Fiber",2.281,0.337,0,2.281,2166.95,2281,2395.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,403000,5e+05,746000,"5.36E-04","6.74E-04","1.02E-03","",0.002281,1.67e-05,1.67e-05,0.0855648893236165,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142187103654487,0.0193050783010564,34.1194050053818,0.00142187103654487
"42",NA,"fiber","","fiber","UNB-1-30-35-250 um_A_16","Upper Newport Bay","UNB-1","UNB-1-30-35",16,"black","","Fiber",2.334,0.44,0,2.334,2217.3,2334,2450.7,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,412000,511000,763000,"5.49E-04","6.90E-04","1.05E-03","",0.002334,1.67e-05,1.67e-05,0.0845878155721813,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142191743971321,0.0193057083278135,34.1171781212945,0.00142191743971321
"43",NA,"fiber","","fiber","UNB-1-30-35-250 um_A_23","Upper Newport Bay","UNB-1","UNB-1-30-35",23,"black","","Fiber",0.705,0.199,0,0.705,669.75,705,740.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,125000,154000,230000,"1.66E-04","2.08E-04","3.16E-04","",0.000705,1.67e-05,1.67e-05,0.153908879738667,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141911569315676,0.0192676683542421,34.252025541708,0.00141911569315676
"44",NA,"fiber","","fiber","UNB-1-40-45-250um_A_1","Upper Newport Bay","UNB-1","UNB-1-40-45",1,"black","","Fiber",1.624,0.345,0,1.624,1542.8,1624,1705.2,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,287000,356000,531000,"3.82E-04","4.80E-04","7.27E-04","",0.001624,1.67e-05,1.67e-05,0.101406366819481,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142115335943404,0.0192953342297142,34.1538740494084,0.00142115335943404
"45",NA,"fiber","","fiber","UNB-1-40-45-250um_A_15","Upper Newport Bay","UNB-1","UNB-1-40-45",15,"blue","","Fiber",2.021,0.789,0,2.021,1919.95,2021,2122.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,357000,443000,661000,"4.75E-04","5.98E-04","9.05E-04","",0.002021,1.67e-05,1.67e-05,0.0909023433238737,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142162218969736,0.0193016996487365,34.1313508648984,0.00142162218969736
"46",NA,"fiber","","fiber","UNB-1-40-45-250um_A_19","Upper Newport Bay","UNB-1","UNB-1-40-45",19,"black","","Fiber",0.938,0.141,0,0.938,891.1,938,984.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,166000,205000,307000,"2.20E-04","2.77E-04","4.20E-04","",0.000938,1.67e-05,1.67e-05,0.133431023203345,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141986013510823,0.0192777758181361,34.216117835656,0.00141986013510823
"47",NA,"fiber","","fiber","UNB-1-40-45-250um_A_22","Upper Newport Bay","UNB-1","UNB-1-40-45",22,"black","","Fiber",0.993,0.659,0,0.993,943.35,993,1042.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,175000,218000,325000,"2.33E-04","2.94E-04","4.45E-04","",0.000993,1.67e-05,1.67e-05,0.129683168022991,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142000258549104,0.0192797099005694,34.209253264202,0.00142000258549104
"48",NA,"fiber","","fiber","UNB-1-40-45-250um_A_25","Upper Newport Bay","UNB-1","UNB-1-40-45",25,"black","","Fiber",0.691,0.177,0,0.691,656.45,691,725.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,122000,151000,226000,"1.62E-04","2.04E-04","3.09E-04","",0.000691,1.67e-05,1.67e-05,0.155460196347283,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141906143004308,0.0192669316111541,34.2546451000326,0.00141906143004308
"49",NA,"fiber","","fiber","UNB-1-40-45-250um_A_8","Upper Newport Bay","UNB-1","UNB-1-40-45",8,"black","","Fiber",1.785,0.658,0,1.785,1695.75,1785,1874.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,315000,391000,583000,"4.20E-04","5.28E-04","7.99E-04","",0.001785,1.67e-05,1.67e-05,0.0967250861820178,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142135907878338,0.0192981273298232,34.1439882937366,0.00142135907878338
"50",NA,"fiber","","fiber","UNB-1-40-45-250um_A_9","Upper Newport Bay","UNB-1","UNB-1-40-45",9,"red","","Fiber",1.307,0.145,0,1.307,1241.65,1307,1372.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,231000,286000,427000,"3.07E-04","3.86E-04","5.85E-04","",0.001307,1.67e-05,1.67e-05,0.113036952878888,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142066234971784,0.0192886676750309,34.1774866720886,0.00142066234971784
"51",NA,"fiber","","fiber","UNB-1-40-45-500um_A_2","Upper Newport Bay","UNB-1","UNB-1-40-45",2,"blue","","Fiber",2.394,0.404,0,2.394,2274.3,2394,2513.7,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,423000,524000,782000,"5.63E-04","7.08E-04","1.07E-03","",0.002394,1.67e-05,1.67e-05,0.0835210917388324,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142196841371293,0.019306400413826,34.1147321346744,0.00142196841371293
"52",NA,"fiber","","fiber","UNB-1-40-45-500um_A_3","Upper Newport Bay","UNB-1","UNB-1-40-45",3,"black","","Fiber",2.781,1.832,0,2.781,2641.95,2781,2920.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,491000,609000,909000,"6.54E-04","8.22E-04","1.25E-03","",0.002781,1.67e-05,1.67e-05,0.0774921554763704,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142226296457174,0.019310399600283,34.1006032662817,0.00142226296457174
"53",NA,"fiber","","fiber","UNB-1-40-45-500um_A_8","Upper Newport Bay","UNB-1","UNB-1-40-45",8,"blue","","Fiber",2.117,0.688,0,2.117,2011.15,2117,2222.85,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,374000,464000,692000,"4.98E-04","6.26E-04","9.48E-04","",0.002117,1.67e-05,1.67e-05,0.0888173490523013,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142171848681493,0.019303007097406,34.1267273906635,0.00142171848681493
"54",NA,"fiber","","fiber","UNB-2-00-05-500um_A_45","Upper Newport Bay","UNB-2","UNB-2-00-05",45,"blue","","Fiber",1.292,0.418,0,1.292,1227.4,1292,1356.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,228000,283000,422000,"3.04E-04","3.82E-04","5.79E-04","",0.001292,1.67e-05,1.67e-05,0.113691233586531,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142063551356696,0.0192883033142831,34.1787779263806,0.00142063551356696
"55",NA,"fiber","","fiber","UNB-2-00-05-500um_B_38","Upper Newport Bay","UNB-2","UNB-2-00-05",38,"black","","Fiber",0.531,0.296,0,0.531,504.45,531,557.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,93800,116000,174000,"1.25E-04","1.57E-04","2.38E-04","",0.000531,1.67e-05,1.67e-05,0.177341743991533,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141832380062926,0.01925691664269,34.2902840763444,0.00141832380062926
"56",NA,"fiber","","fiber","UNB-2-00-05-500um_D_39","Upper Newport Bay","UNB-2","UNB-2-00-05",39,"gray","","Fiber",1.434,0.394,0,1.434,1362.3,1434,1505.7,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,253000,314000,469000,"3.37E-04","4.24E-04","6.42E-04","",0.001434,1.67e-05,1.67e-05,0.107915458413402,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142087521895828,0.0192915578508969,34.1672467994363,0.00142087521895828
"57",NA,"fiber","","fiber","UNB-2-05-10-250um_C_9","Upper Newport Bay","UNB-2","UNB-2-05-10",9,"blue","","Fiber",0.793,0.264,0,0.793,753.35,793,832.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,140000,174000,259000,"1.86E-04","2.34E-04","3.55E-04","",0.000793,1.67e-05,1.67e-05,0.145118119476006,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014194286293026,0.0192719171620759,34.236924373416,0.0014194286293026
"58",NA,"fiber","","fiber","UNB-2-05-10-250um_E_6","Upper Newport Bay","UNB-2","UNB-2-05-10",6,"black","","Fiber",0.867,0.606,0,0.867,823.65,867,910.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,153000,190000,283000,"2.04E-04","2.56E-04","3.88E-04","",0.000867,1.67e-05,1.67e-05,0.138786967601462,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141966007631844,0.0192750595727788,34.2257619998551,0.00141966007631844
"59",NA,"fiber","","fiber","UNB-2-05-10-250um_F_38","Upper Newport Bay","UNB-2","UNB-2-05-10",38,"red","","Fiber",0.409,0.105,0,0.409,388.55,409,429.45,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,72300,89600,134000,"9.61E-05","1.21E-04","1.83E-04","",0.000409,1.67e-05,1.67e-05,0.202067552673656,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014175446263759,0.0192463376101443,34.3279907544914,0.0014175446263759
"60",NA,"fiber","","fiber","UNB-2-05-10-500um_A_47","Upper Newport Bay","UNB-2","UNB-2-05-10",47,"blue","","Fiber",1.611,0.284,0,1.611,1530.45,1611,1691.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,285000,353000,527000,"3.79E-04","4.76E-04","7.21E-04","",0.001611,1.67e-05,1.67e-05,0.101814695176785,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142113564762181,0.0192950937522635,34.1547253837266,0.00142113564762181
"61",NA,"fiber","","fiber","UNB-2-05-10-500um_B_33","Upper Newport Bay","UNB-2","UNB-2-05-10",33,"clear","","Fiber",1.064,0.798,0,1.064,1010.8,1064,1117.2,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,188000,233000,348000,"2.50E-04","3.15E-04","4.76E-04","",0.001064,1.67e-05,1.67e-05,0.125281637608249,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142017260102837,0.0192820182416046,34.2010630534707,0.00142017260102837
"62",NA,"fiber","","fiber","UNB-2-00-05-250um_C_42","Upper Newport Bay","UNB-2","UNB-2-00-05",42,"clear","","Fiber",0.561,0.561,0,0.561,532.95,561,589.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,99100,123000,183000,"1.32E-04","1.66E-04","2.51E-04","",0.000561,1.67e-05,1.67e-05,0.172534839799797,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141848164404648,0.0192590597199806,34.2826531076995,0.00141848164404648
"63",NA,"fiber","","fiber","UNB-2-10-15-1000um_C_10","Upper Newport Bay","UNB-2","UNB-2-10-15",10,"black","","Fiber",4.916,1.797,0,4.916,4670.2,4916,5161.8,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,869000,1080000,1610000,"1.16E-03","1.45E-03","2.20E-03","",0.004916,1.67e-05,1.67e-05,0.0582843957612976,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142328894154035,0.0193243295314828,34.0514581874836,0.00142328894154035
"64",NA,"fiber","","fiber","UNB-2-10-15-1000um_D_12","Upper Newport Bay","UNB-2","UNB-2-10-15",12,"brown","","Fiber",3.775,0.728,0,3.775,3586.25,3775,3963.75,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,667000,827000,1230000,"8.87E-04","1.12E-03","1.69E-03","",0.003775,1.67e-05,1.67e-05,0.0665119617783346,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142283112810743,0.0193181136905643,34.07337466467,0.00142283112810743
"65",NA,"fiber","","fiber","UNB-2-10-15-500um_B_4","Upper Newport Bay","UNB-2","UNB-2-10-15",4,"blue","","Fiber",0.973,0.596,0,0.973,924.35,973,1021.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,172000,213000,318000,"2.29E-04","2.88E-04","4.36E-04","",0.000973,1.67e-05,1.67e-05,0.131009206269792,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141995194658948,0.0192790223642636,34.2116932762069,0.00141995194658948
"66",NA,"fiber","","fiber","UNB-3-00-05-250um_A_14","Upper Newport Bay","UNB-3","UNB-3-00-05",14,"black","","Fiber",0.672,0.256,0,0.672,638.4,672,705.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,119000,147000,220000,"1.58E-04","1.99E-04","3.01E-04","",0.000672,1.67e-05,1.67e-05,0.157642603620311,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141898556062181,0.0192659015141335,34.2583082092982,0.00141898556062181
"67",NA,"fiber","","fiber","UNB-3-00-05-250um_A_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"gray","","Fiber",0.814,0.13,0,0.814,773.3,814,854.7,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,144000,178000,266000,"1.91E-04","2.41E-04","3.64E-04","",0.000814,1.67e-05,1.67e-05,0.143233971235774,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141949695705384,0.0192728448640644,34.2336284512399,0.00141949695705384
"68",NA,"fiber","","fiber","UNB-3-00-05-250um_A_20","Upper Newport Bay","UNB-3","UNB-3-00-05",20,"black","","Fiber",0.707,0.318,0,0.707,671.65,707,742.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,125000,155000,231000,"1.66E-04","2.09E-04","3.17E-04","",0.000707,1.67e-05,1.67e-05,0.153691032665942,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141912333561523,0.0192677721177028,34.2516566252487,0.00141912333561523
"69",NA,"fiber","","fiber","UNB-3-00-05-250um_A_22","Upper Newport Bay","UNB-3","UNB-3-00-05",22,"black","","Fiber",0.91,0.528,0,0.91,864.5,910,955.5,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,161000,199000,297000,"2.14E-04","2.69E-04","4.07E-04","",0.00091,1.67e-05,1.67e-05,0.135468255881769,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141978356242349,0.0192767361727417,34.2198086667456,0.00141978356242349
"70",NA,"fiber","","fiber","UNB-3-00-05-250um_A_27","Upper Newport Bay","UNB-3","UNB-3-00-05",27,"blue","","Fiber",0.674,0.12,0,0.674,640.3,674,707.7,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,119000,148000,220000,"1.58E-04","1.99E-04","3.02E-04","",0.000674,1.67e-05,1.67e-05,0.157408538749385,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141899367175135,0.0192660116408517,34.2579165616296,0.00141899367175135
"71",NA,"fiber","","fiber","UNB-3-00-05-250um_A_28","Upper Newport Bay","UNB-3","UNB-3-00-05",28,"red","","Fiber",0.352,0.262,0,0.352,334.4,352,369.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,62200,77100,115000,"8.27E-05","1.04E-04","1.58E-04","",0.000352,1.67e-05,1.67e-05,0.217814558324695,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141707381234052,0.0192399452569811,34.3508050702902,0.00141707381234052
"72",NA,"fiber","","fiber","UNB-3-00-05-250um_A_32","Upper Newport Bay","UNB-3","UNB-3-00-05",32,"black","","Fiber",0.99,0.273,0,0.99,940.5,990,1039.5,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,175000,217000,324000,"2.33E-04","2.93E-04","4.43E-04","",0.00099,1.67e-05,1.67e-05,0.129879509040829,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141999507092393,0.01927960787352,34.2096153336414,0.00141999507092393
"73",NA,"fiber","","fiber","UNB-3-00-05-250um_A_35","Upper Newport Bay","UNB-3","UNB-3-00-05",35,"green","","Fiber",0.798,0.093,0,0.798,758.1,798,837.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,141000,175000,261000,"1.88E-04","2.36E-04","3.57E-04","",0.000798,1.67e-05,1.67e-05,0.144662774395279,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141944510028472,0.0192721407924836,34.2361298199705,0.00141944510028472
"74",NA,"fiber","","fiber","UNB-3-00-05-250um_A_40","Upper Newport Bay","UNB-3","UNB-3-00-05",40,"black","","Fiber",0.752,0.331,0,0.752,714.4,752,789.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,133000,165000,246000,"1.77E-04","2.22E-04","3.37E-04","",0.000752,1.67e-05,1.67e-05,0.149021632015324,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141928850347463,0.0192700146406719,34.2436851048524,0.00141928850347463
"75",NA,"fiber","","fiber","UNB-3-00-05-250um_A_42","Upper Newport Bay","UNB-3","UNB-3-00-05",42,"black","","Fiber",0.958,0.222,0,0.958,910.1,958,1005.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,169000,210000,313000,"2.25E-04","2.83E-04","4.29E-04","",0.000958,1.67e-05,1.67e-05,0.132030868788903,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141991311005128,0.019278495071428,34.2135647736858,0.00141991311005128
"76",NA,"fiber","","fiber","UNB-3-00-05-250um_A_46","Upper Newport Bay","UNB-3","UNB-3-00-05",46,"black","","Fiber",0.425,0.343,0,0.425,403.75,425,446.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,75100,93100,139000,"9.99E-05","1.26E-04","1.90E-04","",0.000425,1.67e-05,1.67e-05,0.198227439188067,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141766228193482,0.0192479350474078,34.322293048639,0.00141766228193482
"77",NA,"fiber","","fiber","UNB-3-00-05-250um_B_10","Upper Newport Bay","UNB-3","UNB-3-00-05",10,"black","","Fiber",0.845,0.223,0,0.845,802.75,845,887.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,149000,185000,276000,"1.99E-04","2.50E-04","3.78E-04","",0.000845,1.67e-05,1.67e-05,0.140582052942285,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141959391335178,0.019274161262581,34.2289523921204,0.00141959391335178
"78",NA,"fiber","","fiber","UNB-3-00-05-250um_B_11","Upper Newport Bay","UNB-3","UNB-3-00-05",11,"gray","","Fiber",0.593,0.333,0,0.593,563.35,593,622.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,105000,130000,194000,"1.39E-04","1.75E-04","2.66E-04","",0.000593,1.67e-05,1.67e-05,0.167815043132366,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141863884223466,0.0192611940368446,34.2750558641876,0.00141863884223466
"79",NA,"fiber","","fiber","UNB-3-00-05-250um_B_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"orange","","Fiber",1.031,0.279,0,1.031,979.45,1031,1082.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,182000,226000,337000,"2.42E-04","3.05E-04","4.62E-04","",0.001031,1.67e-05,1.67e-05,0.127270837780575,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142009539264527,0.0192809699651837,34.2047820720313,0.00142009539264527
"80",NA,"fiber","","fiber","UNB-3-00-05-250um_B_38","Upper Newport Bay","UNB-3","UNB-3-00-05",38,"black","","Fiber",0.82,0.371,0,0.82,779,820,861,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,145000,180000,268000,"1.93E-04","2.42E-04","3.67E-04","",0.00082,1.67e-05,1.67e-05,0.142708982403129,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141951607752393,0.0192731044671949,34.232706223347,0.00141951607752393
"81",NA,"fiber","","fiber","UNB-3-00-05-250um_B_44","Upper Newport Bay","UNB-3","UNB-3-00-05",44,"black","","Fiber",0.505,0.202,0,0.505,479.75,505,530.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,89200,111000,165000,"1.19E-04","1.49E-04","2.26E-04","",0.000505,1.67e-05,1.67e-05,0.181849682239736,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141817776148778,0.0192549338348341,34.2973466345411,0.00141817776148778
"82",NA,"fiber","","fiber","UNB-3-00-05-250um_B_65","Upper Newport Bay","UNB-3","UNB-3-00-05",65,"black","","Fiber",0.787,0.242,0,0.787,747.65,787,826.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,139000,172000,257000,"1.85E-04","2.33E-04","3.52E-04","",0.000787,1.67e-05,1.67e-05,0.145670251284453,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141940869281806,0.0192716464797249,34.2378861382837,0.00141940869281806
"83",NA,"fiber","","fiber","UNB-3-00-05-250um_B_9","Upper Newport Bay","UNB-3","UNB-3-00-05",9,"gray","","Fiber",1.153,0.345,0,1.153,1095.35,1153,1210.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,204000,253000,377000,"2.71E-04","3.41E-04","5.16E-04","",0.001153,1.67e-05,1.67e-05,0.120349303696615,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142036679520123,0.0192846548616752,34.19171167586,0.00142036679520123
"84",NA,"fiber","","fiber","UNB-3-00-05-250um_C_47","Upper Newport Bay","UNB-3","UNB-3-00-05",47,"gray","","Fiber",0.653,0.123,0,0.653,620.35,653,685.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,115000,143000,213000,"1.53E-04","1.93E-04","2.92E-04","",0.000653,1.67e-05,1.67e-05,0.159919581627939,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141890697619299,0.0192648345548154,34.2621030234463,0.00141890697619299
"85",NA,"fiber","","fiber","UNB-3-00-05-250um_C_49","Upper Newport Bay","UNB-3","UNB-3-00-05",49,"black","","Fiber",0.979,0.377,0,0.979,930.05,979,1027.95,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,173000,214000,320000,"2.30E-04","2.89E-04","4.38E-04","",0.000979,1.67e-05,1.67e-05,0.130607131031197,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141996727323627,0.0192792304577607,34.2109547412856,0.00141996727323627
"86",NA,"fiber","","fiber","UNB-3-00-05-250um_C_51","Upper Newport Bay","UNB-3","UNB-3-00-05",51,"blue","","Fiber",0.775,0.159,0,0.775,736.25,775,813.75,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,137000,170000,253000,"1.82E-04","2.29E-04","3.47E-04","",0.000775,1.67e-05,1.67e-05,0.146793688886049,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141936824682865,0.0192710973349906,34.2398374358609,0.00141936824682865
"87",NA,"fiber","","fiber","UNB-3-00-05-250um_C_55","Upper Newport Bay","UNB-3","UNB-3-00-05",55,"gray","","Fiber",1.111,0.138,0,1.111,1055.45,1111,1166.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,196000,243000,363000,"2.61E-04","3.29E-04","4.97E-04","",0.001111,1.67e-05,1.67e-05,0.122603030755014,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142027756643604,0.0192834433816925,34.1960079910597,0.00142027756643604
"88",NA,"fiber","","fiber","UNB-3-00-05-250um_C_56","Upper Newport Bay","UNB-3","UNB-3-00-05",56,"gray","","Fiber",0.825,0.181,0,0.825,783.75,825,866.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,146000,181000,270000,"1.94E-04","2.44E-04","3.69E-04","",0.000825,1.67e-05,1.67e-05,0.142275873718717,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141953187882329,0.0192733190051618,34.2319441154489,0.00141953187882329
"89",NA,"fiber","","fiber","UNB-3-00-05-250um_D_28","Upper Newport Bay","UNB-3","UNB-3-00-05",28,"black","","Fiber",1.268,0.284,0,1.268,1204.6,1268,1331.4,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,224000,278000,414000,"2.98E-04","3.75E-04","5.68E-04","",0.001268,1.67e-05,1.67e-05,0.11476213226999,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142059175918859,0.0192877092507719,34.1808833788477,0.00142059175918859
"90",NA,"fiber","","fiber","UNB-3-00-05-250um_D_37","Upper Newport Bay","UNB-3","UNB-3-00-05",37,"black","","Fiber",0.599,0.306,0,0.599,569.05,599,628.95,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,106000,131000,196000,"1.41E-04","1.77E-04","2.68E-04","",0.000599,1.67e-05,1.67e-05,0.166972451817988,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00141866714367089,0.0192615782921169,34.2736883501288,0.00141866714367089
"91",NA,"fiber","","fiber","UNB-3-00-05-250um_E_2","Upper Newport Bay","UNB-3","UNB-3-00-05",2,"black","","Fiber",1.586,1.021,0,1.586,1506.7,1586,1665.3,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,280000,347000,518000,"3.73E-04","4.69E-04","7.10E-04","",0.001586,1.67e-05,1.67e-05,0.102614006354523,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142110108111689,0.0192946244346764,34.1563869458169,0.00142110108111689
