,Site,Location,Sub,Sample,Depth,Size,Unique_ID,Color,Color-Group,Morphology,1st Order Morph,Comment,Feret,MinFeret,Length,plastic_or_not,match_val,good_match_vals,material_class,material_class_specific,spectrum_identity
3586,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_19,green,Green,spike,Spike,NA,0.264,0.241,0,NA,NA,NA,NA,NA,NA
3587,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_2,green,Green,spike,Spike,NA,0.303,0.257,0,NA,NA,NA,NA,NA,NA
3588,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_20,black,Black,fiber,Fiber,NA,1.977,0.507,2.51,NA,NA,NA,NA,NA,NA
3589,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_21,blue,Blue,fiber,Fiber,NA,2.569,0.403,2.97,NA,NA,NA,NA,NA,NA
3590,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_22,blue,Blue,fiber,Fiber,NA,1.612,0.27,1.888,NA,NA,NA,NA,NA,NA
3591,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_23,green,Green,spike,Spike,NA,0.324,0.281,0,NA,NA,NA,NA,NA,NA
3592,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_24,white,White,foam,Non-Fiber,NA,0.928,0.746,0,plastic,0.939671168,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-packaging foam-centrifuge tube
3593,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_25,blue,Blue,fiber,Fiber,NA,2.056,0.164,2.223,NA,NA,NA,NA,NA,NA
3594,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_26,blue,Blue,fiber,Fiber,NA,1.775,0.237,2.09,NA,NA,NA,NA,NA,NA
3595,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_27,black,Black,fiber,Fiber,NA,2.113,0.386,2.796,NA,NA,NA,NA,NA,NA
3596,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_28,black,Black,fiber,Fiber,NA,2.351,0.332,2.595,NA,NA,NA,NA,NA,NA
3597,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_29,gray,Black,fragment,Non-Fiber,NA,0.8,0.437,0,plastic,0.795688735,TRUE,poly(propylene),poly(propylene),pp
3598,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_3,black,Black,fiber,Fiber,NA,2.056,0.144,2.153,NA,NA,NA,NA,NA,NA
3599,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_30,white,White,foam,Non-Fiber,NA,1.143,0.508,0,plastic,0.963496207,TRUE,poly(ethylene),poly(ethylene),ldpe.1
3600,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_31,white,White,foam,Non-Fiber,NA,0.719,0.371,0,plastic,0.885281379,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3601,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_32,black,Black,fiber,Fiber,NA,1.757,0.589,2.363,NA,NA,NA,NA,NA,NA
3602,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_33,black,Black,fiber,Fiber,NA,0.877,0.173,1.048,NA,NA,NA,NA,NA,NA
3603,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_34,translucent,Transparent,film,Non-Fiber,NA,0.946,0.775,0,plastic,0.956908193,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,polystyrene-biaxial film-goodfellow
3604,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_35,blue,Blue,fragment,Non-Fiber,NA,0.674,0.401,0,not plastic,0.728150984,TRUE,mineral,NA,augite
3605,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_36,blue,Blue,fiber,Fiber,NA,0.987,0.094,1.025,NA,NA,NA,NA,NA,NA
3606,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_37,gray,Black,fiber,Fiber,NA,0.795,0.189,0.929,plastic,0.748124622,TRUE,poly(propylene),poly(propylene),pp
3607,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_38,white,White,foam,Non-Fiber,NA,0.788,0.352,0,plastic,0.741324461,TRUE,poly(acrylamide/amid)s,"nylon 6,6 - poly(hexamethylene adipamide)","nylon6,6-film-goodfellow"
3608,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_39,black,Black,fiber,Fiber,NA,1.944,0.306,2.183,NA,NA,NA,NA,NA,NA
3609,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_4,blue,Blue,spike,Spike,NA,0.312,0.289,0.95,NA,NA,NA,NA,NA,NA
3610,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_40,blue,Blue,spike,Spike,NA,0.339,0.297,0,NA,NA,NA,NA,NA,NA
3611,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_41,blue,Blue,fiber,Fiber,NA,1.02,0.156,1.15,NA,NA,NA,NA,NA,NA
3612,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_42,black,Black,TRWP,Non-Fiber,NA,0.99,0.425,0,NA,NA,NA,NA,NA,NA
3613,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_43,gray,Black,fragment,Non-Fiber,NA,0.54,0.351,0,not plastic,0.757651113,TRUE,organic matter,NA,tomato skin
3614,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_44,black,NA,not plastic,NA,crumbly,0.66,0.471,0,NA,NA,NA,NA,NA,NA
3615,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_45,white,White,foam,Non-Fiber,NA,0.993,0.61,0,plastic,0.884600343,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3616,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_46,black,NA,not plastic,NA,crumbly,0.838,0.646,0,NA,NA,NA,NA,NA,NA
3617,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_47,white,White,fragment,Non-Fiber,NA,0.607,0.399,0,not plastic,0.884587038,TRUE,mineral,NA,titanite
3618,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_48,green,Green,spike,Spike,NA,0.3,0.277,0,NA,NA,NA,NA,NA,NA
3619,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_49,black,Black,fiber,Fiber,NA,1.982,0.594,3.112,NA,NA,NA,NA,NA,NA
3620,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_5,white,White,foam,Non-Fiber,NA,1.265,0.788,3.773,plastic,0.900606461,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,ps
3621,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_50,black,Black,fiber,Fiber,NA,0.952,0.708,2.852,NA,NA,NA,NA,NA,NA
3622,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_51,black,Black,fiber,Fiber,NA,0.512,0.104,0.57,NA,NA,NA,NA,NA,NA
3623,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_52,black,Black,fiber,Fiber,NA,4.023,0.412,4.411,NA,NA,NA,NA,NA,NA
3624,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_53,white,White,foam,Non-Fiber,NA,0.844,0.575,0,plastic,0.83366824,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3625,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_54,black,Black,fiber,Fiber,NA,2.745,0.622,3.331,NA,NA,NA,NA,NA,NA
3626,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_55,black,Black,fiber,Fiber,NA,0.331,0.12,0.469,NA,NA,NA,NA,NA,NA
3627,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_56,white,NA,not plastic,NA,crumbly,1.035,0.654,0,NA,NA,NA,NA,NA,NA
3628,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_57,blue,Blue,spike,Spike,NA,0.331,0.305,0,NA,NA,NA,NA,NA,NA
3629,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_58,blue,Blue,fragment,Non-Fiber,NA,0.494,0.381,0,not plastic,0.776074356,TRUE,mineral,NA,adamite
3630,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_59,blue,Blue,film,Non-Fiber,NA,0.658,0.408,0,plastic,0.712794311,TRUE,poly(propylene),NA,rubber
3631,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_6,black,Black,fragment,Non-Fiber,NA,0.564,0.409,0,plastic,0.847244216,TRUE,poly(ethylene),poly(ethylene),pe
3632,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_60,gray,Black,fragment,Non-Fiber,NA,1.031,0.52,0,plastic,0.9076379,TRUE,"polydienes (butadienes, isoprenes)",ethylene-vinyl acetate,ethylene/vinyl actetate copolymer
3633,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_61,blue,Blue,fiber,Fiber,NA,3.726,0.156,3.955,NA,NA,NA,NA,NA,NA
3634,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_62,green,Green,spike,Spike,NA,0.319,0.281,0,NA,NA,NA,NA,NA,NA
3635,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_63,white,White,fragment,Non-Fiber,NA,0.636,0.442,0,not plastic,0.776731685,TRUE,organic matter,NA,soil
3636,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_64,white,White,fragment,Non-Fiber,NA,0.535,0.273,0,plastic,0.810221198,TRUE,cellulose derivatives (ether cellulose),cellulose acetate,ca
3637,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_65,white,White,fragment,Non-Fiber,NA,0.553,0.432,0,plastic,0.705013271,TRUE,polyurethanes (isocyanates),NA,pur
3638,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_66,white,White,fragment,Non-Fiber,NA,0.602,0.317,0,plastic,0.900721823,TRUE,"polydienes (butadienes, isoprenes)",ethylene-vinyl acetate,ethylene/vinyl actetate copolymer
3639,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_67,black,Black,fiber,Fiber,NA,0.654,0.209,0.99,NA,NA,NA,NA,NA,NA
3640,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_68,blue,Blue,fiber,Fiber,NA,1.522,0.601,3.07,NA,NA,NA,NA,NA,NA
3641,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_69,black,Black,fiber,Fiber,NA,0.424,0.157,0.684,NA,NA,NA,NA,NA,NA
3642,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_7,white,White,foam,Non-Fiber,NA,1.234,0.515,0,plastic,0.907015195,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,ps
3643,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_70,gray,Black,foam,Non-Fiber,NA,0.647,0.436,0,plastic,0.918096145,TRUE,"polydienes (butadienes, isoprenes)",ethylene-vinyl acetate,ethylene/vinyl actetate copolymer
3644,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_71,blue,Blue,spike,Spike,NA,0.324,0.299,0,NA,NA,NA,NA,NA,NA
3645,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_72,blue,Blue,fragment,Non-Fiber,NA,0.71,0.188,0,plastic,0.775008823,TRUE,polyurethanes (isocyanates),NA,pur
3646,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_73,blue,Blue,spike,Spike,NA,0.321,0.285,0,NA,NA,NA,NA,NA,NA
3647,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_74,white,White,foam,Non-Fiber,NA,0.638,0.483,0,plastic,0.811522117,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3648,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_75,white,White,foam,Non-Fiber,NA,1.042,0.596,0,plastic,0.898882196,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3649,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_76,pink,Red,fiber,Fiber,NA,1.658,0.143,1.763,NA,NA,NA,NA,NA,NA
3650,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_77,white,White,foam,Non-Fiber,NA,0.376,0.309,0,plastic,0.848944549,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,eps
3651,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_78,black,Black,fiber,Fiber,NA,1.528,0.321,1.79,NA,NA,NA,NA,NA,NA
3652,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_79,black,Black,TRWP,Non-Fiber,small,0.483,0.208,0,NA,NA,NA,NA,NA,NA
3653,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_8,translucent,Transparent,fiber,Fiber,NA,1.676,0.152,1.788,NA,NA,NA,NA,NA,NA
3654,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_80,blue,Blue,spike,Spike,NA,0.311,0.292,0,NA,NA,NA,NA,NA,NA
3655,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_81,black,Black,fragment,Non-Fiber,NA,1.464,0.288,0,NA,NA,NA,NA,NA,NA
3656,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_82,black,Black,fiber,Fiber,NA,4.603,0.465,5.61,NA,NA,NA,NA,NA,NA
3657,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_83,white,White,fragment,Non-Fiber,NA,1.686,0.33,0,plastic,0.892929184,TRUE,"polydienes (butadienes, isoprenes)",ethylene-vinyl acetate,ethylene/vinyl actetate copolymer
3658,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_A_9,yellow,Yellow,fiber,Fiber,organic?,1.611,0.324,1.853,NA,NA,NA,NA,NA,NA
3659,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_1,black,Black,fiber,Fiber,NA,1.374,0.21,1.475,NA,NA,NA,NA,NA,NA
3660,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_10,blue,Blue,spike,Spike,NA,0.305,0.271,0,NA,NA,NA,NA,NA,NA
3661,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_11,black,Black,fiber,Fiber,NA,0.431,0.063,0.47,NA,NA,NA,NA,NA,NA
3662,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_12,white,White,foam,Non-Fiber,NA,0.85,0.524,0,NA,NA,NA,NA,NA,NA
3663,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_13,white,White,foam,Non-Fiber,NA,0.761,0.597,0,NA,NA,NA,NA,NA,NA
3664,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_14,black,Black,fiber,Fiber,NA,1.215,0.86,4.393,NA,NA,NA,NA,NA,NA
3665,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_15,translucent,Transparent,fiber,Fiber,NA,1.558,0.508,2.439,NA,NA,NA,NA,NA,NA
3666,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_16,translucent,Transparent,fiber,Fiber,NA,1.465,0.314,2.009,NA,NA,NA,NA,NA,NA
3667,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_17,translucent,Transparent,fiber,Fiber,NA,1.909,0.429,2.217,NA,NA,NA,NA,NA,NA
3668,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_18,gray,Black,fiber,Fiber,NA,1.457,0.312,1.895,NA,NA,NA,NA,NA,NA
3669,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_19,blue,Blue,fiber,Fiber,NA,1.667,0.282,1.994,NA,NA,NA,NA,NA,NA
3670,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_2,blue,Blue,fiber,Fiber,NA,3.833,0.385,4.16,NA,NA,NA,NA,NA,NA
3671,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_20,yellow,Yellow,fragment,Non-Fiber,NA,0.981,0.642,0,NA,NA,NA,NA,NA,NA
3672,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_21,white,White,fragment,Non-Fiber,NA,0.696,0.553,0,NA,NA,NA,NA,NA,NA
3673,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_22,black,Black,TRWP,Non-Fiber,NA,0.402,0.266,0,NA,NA,NA,NA,NA,NA
3674,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_23,blue,Blue,fiber,Fiber,NA,1.29,0.401,1.955,NA,NA,NA,NA,NA,NA
3675,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_24,gray,Black,fragment,Non-Fiber,NA,1.408,0.398,0,NA,NA,NA,NA,NA,NA
3676,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_25,white,White,foam,Non-Fiber,NA,1.005,0.361,0,NA,NA,NA,NA,NA,NA
3677,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_26,gray,Black,fiber,Fiber,NA,0.732,0.063,0.756,NA,NA,NA,NA,NA,NA
3678,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_27,pink,Red,fragment,Non-Fiber,NA,1.138,0.536,0,NA,NA,NA,NA,NA,NA
3679,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_28,white,White,foam,Non-Fiber,NA,0.468,0.281,0,NA,NA,NA,NA,NA,NA
3680,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_29,translucent,Transparent,fragment,Non-Fiber,NA,0.579,0.474,0,NA,NA,NA,NA,NA,NA
3681,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_3,translucent,Transparent,fiber,Fiber,NA,1.429,0.693,2.243,NA,NA,NA,NA,NA,NA
3682,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_30,black,Black,TRWP,Non-Fiber,NA,0.424,0.276,0,NA,NA,NA,NA,NA,NA
3683,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_31,white,White,spike,Spike,NA,0.33,0.294,0,NA,NA,NA,NA,NA,NA
3684,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_32,blue,Blue,fiber,Fiber,NA,0.763,0.474,1.588,NA,NA,NA,NA,NA,NA
3685,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_33,white,White,fragment,Non-Fiber,NA,1.667,0.385,0,NA,NA,NA,NA,NA,NA
3686,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_34,black,Black,TRWP,Non-Fiber,NA,1.023,0.297,0,NA,NA,NA,NA,NA,NA
3687,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_35,orange,NA,not plastic,NA,organic?,0.927,0.458,0,NA,NA,NA,NA,NA,NA
3688,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_36,gray,Black,fragment,Non-Fiber,NA,0.61,0.27,0,NA,NA,NA,NA,NA,NA
3689,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_37,orange,NA,not plastic,NA,NA,0.696,0.259,1.008,NA,NA,NA,NA,NA,NA
3690,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_38,white,White,spike,Spike,NA,0.332,0.303,0,NA,NA,NA,NA,NA,NA
3691,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_39,white,White,fragment,Non-Fiber,NA,0.741,0.606,0,NA,NA,NA,NA,NA,NA
3692,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_4,gray,Black,fragment,Non-Fiber,NA,0.549,0.223,0,NA,NA,NA,NA,NA,NA
3693,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_40,blue,Blue,fiber,Fiber,NA,1.101,0.157,1.26,NA,NA,NA,NA,NA,NA
3694,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_41,gray,Black,fragment,Non-Fiber,NA,0.494,0.356,0,NA,NA,NA,NA,NA,NA
3695,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_42,gray,Black,fragment,Non-Fiber,NA,0.817,0.529,0,NA,NA,NA,NA,NA,NA
3696,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_43,black,NA,not plastic,NA,organic?,0.746,0.588,0,NA,NA,NA,NA,NA,NA
3697,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_44,gray,Black,fragment,Non-Fiber,NA,0.597,0.346,0,NA,NA,NA,NA,NA,NA
3698,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_45,blue,Blue,fiber,Fiber,NA,1.839,0.176,1.956,NA,NA,NA,NA,NA,NA
3699,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_46,white,White,fragment,Non-Fiber,NA,0.731,0.316,0,NA,NA,NA,NA,NA,NA
3700,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_47,white,White,foam,Non-Fiber,NA,1.299,0.549,0,NA,NA,NA,NA,NA,NA
3701,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_48,black,Black,fiber,Fiber,NA,0.884,0.22,1.059,NA,NA,NA,NA,NA,NA
3702,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_49,blue,Blue,fiber,Fiber,NA,5.33,0.42,5.489,NA,NA,NA,NA,NA,NA
3703,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_5,gray,Black,fragment,Non-Fiber,NA,1.11,0.556,0,NA,NA,NA,NA,NA,NA
3704,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_50,blue,NA,not plastic,NA,seeming organic,0.619,0.369,0,NA,NA,NA,NA,NA,NA
3705,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_51,white,White,spike,Spike,NA,0.308,0.28,0,NA,NA,NA,NA,NA,NA
3706,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_52,white,White,foam,Non-Fiber,NA,0.727,0.528,0,NA,NA,NA,NA,NA,NA
3707,Lower Harbor,SUB-4-5,S1,SUB-4-5-S1,0-5cm,250um,SUB-4-5-250um_S1_B_53,white,White,foam,Non-Fiber,NA,0.721,0.465,0,NA,NA,NA,NA,NA,NA
