,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Unique_ID,Site,Location,Sample,Particle.x,Color,Plastic.or.not..morphology.,X1st.Order.Morph,Feret,MinFeret,Length,Length..mm.,Min.Length..microns.,Length..microns.,Max.Length..microns.,Min.Width..microns.,Width..microns.,Max.Width..microns.,Min.Height..Microns.,Height..microns.,Max.Height..Microns.,Polymer.Class..openspecy.,Polymer..openspecy.,Min.Density..mg.microns3.,Density..mg.microns3.,Max.Density..mg.microns3.,Min.Volume..microns3.,Volume..microns3.,Max.Volume..microns3.,Min.Mass..mg.,Mass..mg.,Max.Mass..mg.,OS_Plastic_Not,a,b,c,CSF,Deqi,water.density,particle.density,delta,D_dimless,P,W,Re,Cd,W_adj
52,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_G_39,Basin II,SUB-2-2,SUB-2-2-S1,39,blue,,Fiber,0.823,0.247,0,0.823,781.85,823,864.15,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,145000,180000,269000,0.000182,0.000227,0.000344,,0.000823,1.67E-05,1.67E-05,0.142448644,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143539,0.015526101,38.09698717,0.001143539
53,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_H_21,Basin II,SUB-2-2,SUB-2-2-S1,21,gray,,Fiber,0.28,0.14,0,0.28,266,280,294,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,49500,61300,91500,6.19E-05,7.73E-05,0.000117,,0.00028,1.67E-05,1.67E-05,0.244218871,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001141219,0.015494594,38.25207887,0.001141219
54,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_I_38,Basin II,SUB-2-2,SUB-2-2-S1,38,purple,,Fiber,0.765,0.13,0,0.765,726.75,765,803.25,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,135000,168000,250000,0.000169,0.000211,0.00032,,0.000765,1.67E-05,1.67E-05,0.14775001,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.0011434,0.015524217,38.10623494,0.0011434
55,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_I_44,Basin II,SUB-2-2,SUB-2-2-S1,44,blue,,Fiber,1.051,0.265,0,1.051,998.45,1051,1103.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,186000,230000,344000,0.000232,0.00029,0.00044,,0.001051,1.67E-05,1.67E-05,0.126054071,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143986,0.015532166,38.06723886,0.001143986
56,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_I_45,Basin II,SUB-2-2,SUB-2-2-S1,45,gray,,Fiber,1.168,0.443,0,1.168,1109.6,1168,1226.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,206000,256000,382000,0.000258,0.000322,0.000489,,0.001168,1.67E-05,1.67E-05,0.119574016,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144171,0.015534674,38.05494834,0.001144171
57,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_I_58,Basin II,SUB-2-2,SUB-2-2-S1,58,black,,Fiber,1.599,0.268,0,1.599,1519.05,1599,1678.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,283000,350000,523000,0.000353,0.000441,0.000669,,0.001599,1.67E-05,1.67E-05,0.102196025,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144693,0.015541765,38.02023139,0.001144693
58,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_A_3,Basin II,SUB-2-3,SUB-2-3-S1,3,black,,Fiber,1.288,0.498,0,1.288,1223.6,1288,1352.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,228000,282000,421000,0.000285,0.000355,0.000539,,0.001288,1.67E-05,1.67E-05,0.113867636,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144338,0.015536941,38.0438456,0.001144338
59,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_A_31,Basin II,SUB-2-3,SUB-2-3-S1,31,gray,,Fiber,1.158,0.248,0,1.158,1100.1,1158,1215.9,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,205000,254000,378000,0.000256,0.00032,0.000484,,0.001158,1.67E-05,1.67E-05,0.120089201,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144156,0.015534472,38.05593751,0.001144156
60,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_A_51,Basin II,SUB-2-3,SUB-2-3-S1,51,blue,,Fiber,0.901,0.188,0,0.901,855.95,901,946.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,159000,197000,294000,0.000199,0.000249,0.000377,,0.000901,1.67E-05,1.67E-05,0.136143164,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143708,0.015528389,38.08576002,0.001143708
61,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_B_20,Basin II,SUB-2-3,SUB-2-3-S1,20,black,,Fiber,0.447,0.408,0,0.447,424.65,447,469.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,79000,97900,146000,9.87E-05,0.000123,0.000187,,0.000447,1.67E-05,1.67E-05,0.193287814,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.0011423,0.015509283,38.17965388,0.0011423
62,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_B_39,Basin II,SUB-2-3,SUB-2-3-S1,39,black,,Fiber,1.273,0.701,0,1.273,1209.35,1273,1336.65,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,225000,279000,416000,0.000281,0.000351,0.000533,,0.001273,1.67E-05,1.67E-05,0.114536533,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144318,0.015536672,38.04516128,0.001144318
63,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_C_13,Basin II,SUB-2-3,SUB-2-3-S1,13,black,,Fiber,0.728,0.14,0,0.728,691.6,728,764.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,129000,159000,238000,0.000161,0.000201,0.000305,,0.000728,1.67E-05,1.67E-05,0.151458114,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143305,0.015522919,38.11260481,0.001143305
64,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_C_34,Basin II,SUB-2-3,SUB-2-3-S1,34,green,,Fiber,1.139,0.14,0,1.139,1082.05,1139,1195.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,201000,249000,372000,0.000252,0.000314,0.000477,,0.001139,1.67E-05,1.67E-05,0.121086681,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144127,0.015534083,38.05784667,0.001144127
65,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_C_37,Basin II,SUB-2-3,SUB-2-3-S1,37,black,,Fiber,0.655,0.442,0,0.655,622.25,655,687.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,116000,143000,214000,0.000145,0.000181,0.000274,,0.000655,1.67E-05,1.67E-05,0.159675243,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143097,0.015520101,38.12644727,0.001143097
66,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_C_44,Basin II,SUB-2-3,SUB-2-3-S1,44,purple,,Fiber,0.291,0.132,0,0.291,276.45,291,305.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,51400,63700,95100,6.43E-05,8.03E-05,0.000122,,0.000291,1.67E-05,1.67E-05,0.239558586,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001141312,0.015495868,38.24578872,0.001141312
67,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_C_62,Basin II,SUB-2-3,SUB-2-3-S1,62,gray,,Fiber,1.16,0.233,0,1.16,1102,1160,1218,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,205000,254000,379000,0.000256,0.00032,0.000485,,0.00116,1.67E-05,1.67E-05,0.119985631,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144159,0.015534513,38.05573882,0.001144159
68,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_6,Basin II,SUB-2-3,SUB-2-3-S1,6,black,,Fiber,0.869,0.422,0,0.869,825.55,869,912.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,154000,190000,284000,0.000192,0.00024,0.000364,,0.000869,1.67E-05,1.67E-05,0.138627167,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143641,0.015527481,38.09021339,0.001143641
69,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_7,Basin II,SUB-2-3,SUB-2-3-S1,7,blue,,Fiber,0.509,0.405,0,0.509,483.55,509,534.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,89900,111000,166000,0.000112,0.00014,0.000213,,0.000509,1.67E-05,1.67E-05,0.181133736,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114258,0.015513074,38.16099503,0.00114258
70,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_9,Basin II,SUB-2-3,SUB-2-3-S1,9,blue,,Fiber,0.515,0.349,0,0.515,489.25,515,540.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,91000,113000,168000,0.000114,0.000142,0.000215,,0.000515,1.67E-05,1.67E-05,0.180075497,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001142604,0.01551341,38.15934109,0.001142604
71,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_17,Basin II,SUB-2-3,SUB-2-3-S1,17,red,,Fiber,0.675,0.516,0,0.675,641.25,675,708.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,119000,148000,221000,0.000149,0.000186,0.000282,,0.000675,1.67E-05,1.67E-05,0.157291897,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143157,0.015520911,38.12246988,0.001143157
72,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_35,Basin II,SUB-2-3,SUB-2-3-S1,35,black,,Fiber,0.883,0.471,0,0.883,838.85,883,927.15,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,156000,193000,289000,0.000195,0.000244,0.000369,,0.000883,1.67E-05,1.67E-05,0.137523806,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114367,0.015527883,38.08824025,0.00114367
73,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_37,Basin II,SUB-2-3,SUB-2-3-S1,37,gray,,Fiber,1.034,0.354,0,1.034,982.3,1034,1085.7,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,183000,226000,338000,0.000228,0.000285,0.000433,,0.001034,1.67E-05,1.67E-05,0.127086075,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143957,0.015531773,38.06916672,0.001143957
74,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_38,Basin II,SUB-2-3,SUB-2-3-S1,38,gray,,Fiber,1.029,0.435,0,1.029,977.55,1029,1080.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,182000,225000,336000,0.000227,0.000284,0.000431,,0.001029,1.67E-05,1.67E-05,0.127394462,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143948,0.015531656,38.06974128,0.001143948
75,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_43,Basin II,SUB-2-3,SUB-2-3-S1,43,yellow,,Fiber,1.591,0.426,0,1.591,1511.45,1591,1670.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,281000,348000,520000,0.000351,0.000439,0.000666,,0.001591,1.67E-05,1.67E-05,0.102452638,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144685,0.015541656,38.02076471,0.001144685
76,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_53,Basin II,SUB-2-3,SUB-2-3-S1,53,black,,Fiber,1.618,0.485,0,1.618,1537.1,1618,1698.9,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,286000,354000,529000,0.000357,0.000447,0.000677,,0.001618,1.67E-05,1.67E-05,0.101594215,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144712,0.015542021,38.01897803,0.001144712
77,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_D_55,Basin II,SUB-2-3,SUB-2-3-S1,55,blue,,Fiber,1.43,0.602,0,1.43,1358.5,1430,1501.5,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,253000,313000,467000,0.000316,0.000395,0.000598,,0.00143,1.67E-05,1.67E-05,0.108066284,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144512,0.015539305,38.03226817,0.001144512
78,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_E_28,Basin II,SUB-2-3,SUB-2-3-S1,28,black,,Fiber,1.404,0.15,0,1.404,1333.8,1404,1474.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,248000,308000,459000,0.00031,0.000387,0.000587,,0.001404,1.67E-05,1.67E-05,0.109062307,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144481,0.015538895,38.03427765,0.001144481
79,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_E_31,Basin II,SUB-2-3,SUB-2-3-S1,31,red,,Fiber,0.697,0.32,0,0.697,662.15,697,731.85,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,123000,153000,228000,0.000154,0.000192,0.000292,,0.000697,1.67E-05,1.67E-05,0.154789624,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114322,0.015521768,38.11826135,0.00114322
80,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_E_47,Basin II,SUB-2-3,SUB-2-3-S1,47,black,,Fiber,0.979,0.526,0,0.979,930.05,979,1027.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,173000,214000,320000,0.000216,0.00027,0.00041,,0.000979,1.67E-05,1.67E-05,0.130607131,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143859,0.015530443,38.07568589,0.001143859
81,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_F_3,Basin II,SUB-2-3,SUB-2-3-S1,3,gray,,Fiber,0.753,0.519,0,0.753,715.35,753,790.65,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,133000,165000,246000,0.000166,0.000208,0.000315,,0.000753,1.67E-05,1.67E-05,0.148922647,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114337,0.015523805,38.10825791,0.00114337
82,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_F_20,Basin II,SUB-2-3,SUB-2-3-S1,20,blue,,Fiber,0.814,0.37,0,0.814,773.3,814,854.7,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,144000,178000,266000,0.00018,0.000225,0.000341,,0.000814,1.67E-05,1.67E-05,0.143233971,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143518,0.015525819,38.09836787,0.001143518
83,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_F_26,Basin II,SUB-2-3,SUB-2-3-S1,26,blue,,Fiber,0.509,0.403,0,0.509,483.55,509,534.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,89900,111000,166000,0.000112,0.00014,0.000213,,0.000509,1.67E-05,1.67E-05,0.181133736,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114258,0.015513074,38.16099503,0.00114258
84,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_F_36,Basin II,SUB-2-3,SUB-2-3-S1,36,gray,,Fiber,1.126,0.307,0,1.126,1069.7,1126,1182.3,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,199000,247000,368000,0.000249,0.000311,0.000471,,0.001126,1.67E-05,1.67E-05,0.121783665,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144107,0.015533811,38.05917601,0.001144107
85,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_F_71,Basin II,SUB-2-3,SUB-2-3-S1,71,black,,Fiber,1.492,0.666,0,1.492,1417.4,1492,1566.6,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,264000,327000,488000,0.00033,0.000412,0.000624,,0.001492,1.67E-05,1.67E-05,0.105797115,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144581,0.015540248,38.02765515,0.001144581
86,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_G_3,Basin II,SUB-2-3,SUB-2-3-S1,3,black,,Fiber,0.861,0.31,0,0.861,817.95,861,904.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,152000,189000,281000,0.00019,0.000238,0.00036,,0.000861,1.67E-05,1.67E-05,0.139269706,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143624,0.015527248,38.09135882,0.001143624
87,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_G_20,Basin II,SUB-2-3,SUB-2-3-S1,20,black,,Fiber,1.038,0.632,0,1.038,986.1,1038,1089.9,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,183000,227000,339000,0.000229,0.000286,0.000434,,0.001038,1.67E-05,1.67E-05,0.126840971,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143964,0.015531866,38.06870956,0.001143964
88,NA,fiber,,fiber,SUB-2-3_G-01-250-500um_S1_H_61,Basin II,SUB-2-3,SUB-2-3-S1,61,black,,Fiber,1.003,0.341,0,1.003,952.85,1003,1053.15,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,177000,220000,328000,0.000222,0.000277,0.00042,,0.001003,1.67E-05,1.67E-05,0.129035072,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143903,0.015531035,38.07278629,0.001143903
89,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_1,Basin II,SUB-2-4,SUB-2-4-S1,1,brown,,Fiber,0.765,0.579,0,0.765,726.75,765,803.25,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,135000,168000,250000,0.000169,0.000211,0.00032,,0.000765,1.67E-05,1.67E-05,0.14775001,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.0011434,0.015524217,38.10623494,0.0011434
90,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_4,Basin II,SUB-2-4,SUB-2-4-S1,4,blue,,Fiber,0.9,0.084,0,0.9,855,900,945,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,159000,197000,294000,0.000199,0.000248,0.000377,,9.00E-04,1.67E-05,1.67E-05,0.136218778,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143706,0.015528361,38.08589618,0.001143706
91,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_5,Basin II,SUB-2-4,SUB-2-4-S1,5,black,,Fiber,1.161,0.249,0,1.161,1102.95,1161,1219.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,205000,254000,379000,0.000256,0.00032,0.000486,,0.001161,1.67E-05,1.67E-05,0.119933947,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114416,0.015534533,38.05563964,0.00114416
92,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_8,Basin II,SUB-2-4,SUB-2-4-S1,8,black,,Fiber,0.811,0.136,0,0.811,770.45,811,851.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,143000,178000,265000,0.000179,0.000224,0.000339,,0.000811,1.67E-05,1.67E-05,0.143498648,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143511,0.015525725,38.09883234,0.001143511
93,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_15,Basin II,SUB-2-4,SUB-2-4-S1,15,gray,,Fiber,1.13,0.454,0,1.13,1073.5,1130,1186.5,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,2.00E+05,248000,369000,0.00025,0.000312,0.000473,,0.00113,1.67E-05,1.67E-05,0.121567928,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144113,0.015533895,38.05876495,0.001144113
94,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_16,Basin II,SUB-2-4,SUB-2-4-S1,16,blue,,Fiber,0.866,0.134,0,0.866,822.7,866,909.3,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,153000,190000,283000,0.000191,0.000239,0.000362,,0.000866,1.67E-05,1.67E-05,0.138867076,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143634,0.015527394,38.09064138,0.001143634
95,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_25,Basin II,SUB-2-4,SUB-2-4-S1,25,black,,Fiber,0.936,0.534,0,0.936,889.2,936,982.8,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,165000,205000,306000,0.000207,0.000258,0.000392,,0.000936,1.67E-05,1.67E-05,0.133573502,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143778,0.015529337,38.08110997,0.001143778
96,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_28,Basin II,SUB-2-4,SUB-2-4-S1,28,gray,,Fiber,0.981,0.441,0,0.981,931.95,981,1030.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,173000,215000,321000,0.000217,0.000271,0.00041,,0.000981,1.67E-05,1.67E-05,0.130473926,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143863,0.015530493,38.07544088,0.001143863
97,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_1,Basin II,SUB-2-4,SUB-2-4-S1,1,pink,,Fiber,1.653,0.389,0,1.653,1570.35,1653,1735.65,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,292000,362000,540000,0.000365,0.000456,0.000692,,0.001653,1.67E-05,1.67E-05,0.100512901,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144746,0.015542483,38.01671663,0.001144746
98,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_6,Basin II,SUB-2-4,SUB-2-4-S1,6,gray,,Fiber,0.522,0.37,0,0.522,495.9,522,548.1,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,92200,114000,171000,0.000115,0.000144,0.000218,,0.000522,1.67E-05,1.67E-05,0.178864019,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001142633,0.015513797,38.15744165,0.001142633
99,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_8,Basin II,SUB-2-4,SUB-2-4-S1,8,gray,,Fiber,0.806,0.372,0,0.806,765.7,806,846.3,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,142000,177000,263000,0.000178,0.000222,0.000337,,0.000806,1.67E-05,1.67E-05,0.143943055,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.0011435,0.015525566,38.09961126,0.0011435
100,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_11,Basin II,SUB-2-4,SUB-2-4-S1,11,gray,,Fiber,0.701,0.414,0,0.701,665.95,701,736.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,124000,154000,229000,0.000155,0.000193,0.000293,,0.000701,1.67E-05,1.67E-05,0.154347367,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143231,0.01552192,38.11751399,0.001143231
101,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_12,Basin II,SUB-2-4,SUB-2-4-S1,12,black,,Fiber,0.44,0.33,0,0.44,418,440,462,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,77800,96400,144000,9.72E-05,0.000121,0.000184,,0.00044,1.67E-05,1.67E-05,0.194819264,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001142266,0.015508814,38.18196267,0.001142266
102,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_16,Basin II,SUB-2-4,SUB-2-4-S1,16,black,,Fiber,0.761,0.495,0,0.761,722.95,761,799.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,134000,167000,249000,0.000168,0.00021,0.000318,,0.000761,1.67E-05,1.67E-05,0.148137806,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114339,0.01552408,38.10690483,0.00114339
103,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_17,Basin II,SUB-2-4,SUB-2-4-S1,17,blue,,Fiber,0.875,0.485,0,0.875,831.25,875,918.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,155000,192000,286000,0.000193,0.000241,0.000366,,0.000875,1.67E-05,1.67E-05,0.138151056,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001143654,0.015527655,38.08936293,0.001143654
104,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_18,Basin II,SUB-2-4,SUB-2-4-S1,18,gray,,Fiber,1.129,0.381,0,1.129,1072.55,1129,1185.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,2.00E+05,247000,369000,0.000249,0.000312,0.000472,,0.001129,1.67E-05,1.67E-05,0.121621755,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144112,0.015533874,38.05886755,0.001144112
105,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_B_45,Basin II,SUB-2-4,SUB-2-4-S1,45,blue,,Fiber,0.564,0.361,0,0.564,535.8,564,592.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,99700,124000,184000,0.000125,0.000156,0.000236,,0.000564,1.67E-05,1.67E-05,0.172075359,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001142794,0.015515985,38.14667637,0.001142794
106,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_C_10,Basin II,SUB-2-4,SUB-2-4-S1,10,blue,,Fiber,1.068,0.134,0,1.068,1014.6,1068,1121.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,189000,234000,349000,0.000236,0.000295,0.000447,,0.001068,1.67E-05,1.67E-05,0.125046808,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001144014,0.015532552,38.06534958,0.001144014
107,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_C_33,Basin II,SUB-2-4,SUB-2-4-S1,33,black,,Fiber,0.73,0.381,0,0.73,693.5,730,766.5,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,129000,160000,239000,0.000161,0.000201,0.000305,,0.00073,1.67E-05,1.67E-05,0.151250495,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114331,0.015522992,38.11225024,0.00114331
